4x2a day
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
304,1.973811e+03,5.588441e+03
305,1.973811e+03,5.960800e+03
306,1.973811e+03,6.055023e+03
307,1.973811e+03,6.263510e+03
308,1.973811e+03,7.076095e+03
309,1.973811e+03,7.874761e+03
310,1.973811e+03,8.699426e+03
311,1.973811e+03,9.666690e+03
312,1.973811e+03,1.054796e+04
313,1.973811e+03,1.078475e+04
314,1.973811e+03,9.860367e+03
315,1.973811e+03,1.268518e+04
316,1.973811e+03,1.420752e+04
317,1.973811e+03,1.503535e+04
318,1.973811e+03,2.121480e+04
319,1.973811e+03,2.462849e+04
320,1.973811e+03,2.747951e+04
321,1.973811e+03,3.018545e+04
322,1.973811e+03,3.706620e+04
323,1.973811e+03,4.312455e+04
324,1.973811e+03,5.216407e+04
325,1.973811e+03,6.464001e+04
326,1.973811e+03,7.277406e+04
327,1.973811e+03,8.673626e+04
328,1.973811e+03,9.723809e+04
329,1.973811e+03,1.159794e+05
330,1.973811e+03,1.358720e+05
331,1.973811e+03,1.492233e+05
332,1.973811e+03,1.642621e+05
333,1.973811e+03,1.681247e+05
334,1.973811e+03,1.463732e+05
335,1.973811e+03,1.773912e+05
336,1.973811e+03,2.086604e+05
337,1.973811e+03,2.253237e+05
338,1.973811e+03,2.330382e+05
339,1.973811e+03,2.422245e+05
340,1.973811e+03,2.598161e+05
341,1.973811e+03,2.389769e+05
342,1.973811e+03,2.785519e+05
343,1.973811e+03,2.886903e+05
344,1.973811e+03,2.938771e+05
345,1.973811e+03,2.646116e+05
346,1.973811e+03,2.205708e+05
347,1.973811e+03,2.580005e+05
348,1.973811e+03,2.545175e+05
349,1.973811e+03,2.376150e+05
350,1.973811e+03,2.237555e+05
351,1.973811e+03,2.944300e+05
352,1.973811e+03,2.979974e+05
353,1.973811e+03,2.919642e+05
354,1.973811e+03,2.976909e+05
355,1.973811e+03,2.870454e+05
356,1.973811e+03,2.818029e+05
357,1.973811e+03,2.951025e+05
358,1.973811e+03,2.807562e+05
359,1.973811e+03,2.820891e+05
360,1.973811e+03,2.595638e+05
361,1.973811e+03,2.306247e+05
362,1.973811e+03,2.740952e+05
363,1.973811e+03,2.638514e+05
364,1.973811e+03,2.389604e+05
365,1.973811e+03,2.292428e+05
366,1.973811e+03,2.474191e+05
367,1.973811e+03,2.573570e+05
368,1.973811e+03,2.237067e+05
369,1.973811e+03,2.243452e+05
370,1.973811e+03,2.052999e+05
371,1.973811e+03,1.988461e+05
372,1.973811e+03,1.999951e+05
373,1.973811e+03,2.292703e+05
374,1.973811e+03,2.409119e+05
375,1.973811e+03,2.260786e+05
376,1.973811e+03,2.164905e+05
377,1.973811e+03,2.292931e+05
378,1.973811e+03,2.268836e+05
379,1.973811e+03,2.010359e+05
380,1.973811e+03,1.533223e+05
381,1.973811e+03,2.091940e+05
382,1.973811e+03,2.006573e+05
383,1.973811e+03,1.913720e+05
