2x2b day
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
302,4.794828e+03,5.209134e+03
303,4.794828e+03,5.210668e+03
304,4.794828e+03,5.198743e+03
305,4.794828e+03,5.202157e+03
306,4.794828e+03,5.198949e+03
307,4.794828e+03,5.190026e+03
308,4.794828e+03,5.188901e+03
309,4.794828e+03,5.187026e+03
310,4.794828e+03,5.184340e+03
311,4.794828e+03,5.181353e+03
312,4.794828e+03,5.180150e+03
313,4.794828e+03,5.173153e+03
314,4.794828e+03,5.164899e+03
315,4.794828e+03,5.164482e+03
316,4.794828e+03,5.161392e+03
317,4.794828e+03,5.157637e+03
318,4.794828e+03,5.159645e+03
319,4.794828e+03,5.159404e+03
320,4.794828e+03,5.158475e+03
321,4.794828e+03,5.157646e+03
322,4.794828e+03,5.135065e+03
323,4.794828e+03,5.131278e+03
324,4.794828e+03,5.131303e+03
325,4.794828e+03,5.122501e+03
326,4.794828e+03,5.114723e+03
327,4.794828e+03,5.116290e+03
328,4.794828e+03,5.110605e+03
329,4.794828e+03,5.102941e+03
330,4.794828e+03,5.097230e+03
331,4.794828e+03,5.099662e+03
332,4.794828e+03,5.091848e+03
333,4.794828e+03,5.085718e+03
334,4.794828e+03,5.080868e+03
335,4.794828e+03,5.079946e+03
336,4.794828e+03,5.078403e+03
337,4.794828e+03,5.070069e+03
338,4.794828e+03,5.066287e+03
339,4.794828e+03,5.067228e+03
340,4.794828e+03,5.060789e+03
341,4.794828e+03,5.055062e+03
342,4.794828e+03,5.053838e+03
343,4.794828e+03,5.047546e+03
344,4.794828e+03,5.041337e+03
345,4.794828e+03,5.040191e+03
346,4.794828e+03,5.034815e+03
347,4.794828e+03,5.032083e+03
348,4.794828e+03,5.029408e+03
349,4.794828e+03,5.023829e+03
350,4.794828e+03,5.018935e+03
351,4.794828e+03,5.020614e+03
352,4.794828e+03,5.015823e+03
353,4.794828e+03,5.008462e+03
354,4.794828e+03,5.006910e+03
355,4.794828e+03,5.002190e+03
356,4.794828e+03,4.999077e+03
357,4.794828e+03,4.996783e+03
358,4.794828e+03,4.992270e+03
359,4.794828e+03,4.986232e+03
360,4.794828e+03,4.985303e+03
361,4.794828e+03,4.980427e+03
362,4.794828e+03,4.977462e+03
363,4.794828e+03,4.973265e+03
364,4.794828e+03,4.968220e+03
365,4.794828e+03,4.964871e+03
366,4.794828e+03,4.962244e+03
367,4.794828e+03,4.958708e+03
368,4.794828e+03,4.952703e+03
369,4.794828e+03,4.951333e+03
370,4.794828e+03,4.948053e+03
371,4.794828e+03,4.944439e+03
372,4.794828e+03,4.942102e+03
373,4.794828e+03,4.938133e+03
374,4.794828e+03,4.937243e+03
375,4.794828e+03,4.934254e+03
376,4.794828e+03,4.932927e+03
377,4.794828e+03,4.954709e+03
378,4.794828e+03,4.954981e+03
379,4.794828e+03,4.950679e+03
380,4.794828e+03,4.946495e+03
381,4.794828e+03,4.947836e+03
382,4.794828e+03,4.938316e+03
383,4.794828e+03,4.935144e+03
